"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.267932230E0,1.574965763E1,8.506897926E0,3.352690506E1
2.270863230E0,1.533306599E1,7.870040417E0,3.134818077E1
2.273002866E0,1.494281101E1,7.379229069E0,2.898031425E1
2.275014866E0,1.450916195E1,7.137414455E0,2.656217194E1
2.277026866E0,1.425537586E1,7.099107265E0,2.538422394E1
2.279038866E0,1.369513321E1,7.156568050E0,2.306873131E1
2.281050866E0,1.316601467E1,7.340921879E0,2.083015251E1
2.283063116E0,1.289068127E1,7.458237648E0,1.973839760E1
2.285075116E0,1.238071632E1,7.685686588E0,1.763868332E1
2.287086949E0,1.186835670E1,7.889194012E0,1.567304325E1
2.289098949E0,1.160499477E1,7.996932983E0,1.475366974E1
2.291110949E0,1.108545303E1,8.150161743E0,1.309418869E1
2.293122949E0,1.053239250E1,8.253112793E0,1.166963863E1
2.295135049E0,9.964966774E0,8.293813705E0,1.045577812E1
2.297147049E0,9.684844971E0,8.339303970E0,9.897929192E0
2.299159132E0,9.162909508E0,8.382399559E0,8.925883293E0
2.301171208E0,8.676886559E0,8.375216484E0,8.095095634E0
2.303183279E0,8.468590736E0,8.358457565E0,7.709628582E0
2.305195412E0,8.126219749E0,8.403946877E0,7.039252281E0
2.307207474E0,7.982567787E0,8.660126686E0,6.593930721E0
2.309219415E0,7.779060364E0,8.633790970E0,6.083965778E0
2.311231248E0,7.683292389E0,8.583512306E0,5.791872978E0
2.313242984E0,7.561188221E0,8.492532730E0,5.222053051E0
2.315254634E0,7.513304234E0,8.439860344E0,4.944325924E0
2.317267491E0,7.439084053E0,8.408735275E0,4.407725334E0
2.319279081E0,7.419930458E0,8.387187958E0,3.955221176E0
2.321290689E0,7.415142059E0,8.391976357E0,3.756502390E0
2.323302314E0,7.446266651E0,8.396764755E0,3.459621429E0
2.325313954E0,7.539640427E0,8.406341553E0,3.277662039E0
2.327325607E0,7.630620003E0,8.353669167E0,3.160346270E0
2.329337273E0,7.673715591E0,8.305785179E0,3.122039080E0
2.331348951E0,7.735964775E0,8.198045731E0,3.057395458E0
2.333360606E0,7.793426037E0,8.059182167E0,3.057395458E0
2.335372272E0,7.822156429E0,7.949048996E0,3.224989653E0
2.337383905E0,7.786243439E0,7.561188221E0,4.067748547E0
2.339395538E0,7.592312813E0,7.106289864E0,4.685452938E0
2.341407171E0,7.479785442E0,6.893206120E0,4.860229492E0
2.343418737E0,7.242759228E0,6.512527943E0,5.207687855E0
2.345430270E0,6.893206120E0,6.091148376E0,5.736806393E0
2.347441770E0,6.689698696E0,5.861305237E0,6.074388981E0
2.349453170E0,6.222829342E0,5.413589478E0,6.835745335E0
2.351492903E0,5.550058842E0,4.857835293E0,7.965808392E0
2.353532636E0,5.360917091E0,4.738125324E0,8.341697693E0
2.355572269E0,4.982633114E0,4.584896088E0,9.052776337E0
2.357611869E0,4.690241337E0,4.467580318E0,9.713575363E0
2.359651435E0,4.546588898E0,4.407725334E0,1.002003384E1
2.361690968E0,4.297592163E0,4.316745758E0,1.054436398E1
2.363730468E0,4.086902142E0,4.204218388E0,1.098968506E1
2.365769901E0,3.998316765E0,4.146757126E0,1.118122101E1
2.367809334E0,3.852270603E0,3.969586372E0,1.153316879E1
2.369848834E0,3.756502390E0,3.780444384E0,1.185638618E1
2.371888367E0,3.713406801E0,3.684676409E0,1.200482655E1
2.373927967E0,3.677493811E0,3.485957623E0,1.225142956E1
2.375967600E0,3.675099611E0,3.335123062E0,1.242381191E1
2.378006366E0,3.677493811E0,3.265691042E0,1.247648430E1
2.380046032E0,3.689464808E0,3.129221678E0,1.254831028E1
2.382085665E0,3.725377798E0,3.021482468E0,1.254831028E1
2.384125231E0,3.720589399E0,2.978386879E0,1.244775391E1
2.386164797E0,3.727771997E0,2.966415882E0,1.237832165E1
2.388204363E0,3.722983599E0,2.954444885E0,1.220833397E1
2.390243896E0,3.689464808E0,2.959233284E0,1.199764442E1
2.392283329E0,3.703830004E0,2.956839085E0,1.185877991E1
2.394322729E0,3.801992416E0,2.923320293E0,1.154992867E1
2.396362062E0,3.845088005E0,2.990357876E0,1.127220058E1
2.398404362E0,3.864241600E0,3.045424461E0,1.115249062E1
2.400446695E0,3.859453201E0,3.186682463E0,1.090109921E1
2.402489028E0,3.866635799E0,3.349488258E0,1.060900688E1
2.404531328E0,3.907337189E0,3.445256233E0,1.028818417E1
2.406573728E0,3.933673382E0,3.490746021E0,1.012537861E1
2.408616194E0,3.974374771E0,3.550601006E0,9.766247749E0
2.410658727E0,4.015076160E0,3.584120035E0,9.378387451E0
2.412672927E0,4.031835556E0,3.591302633E0,9.184456825E0
2.414687160E0,4.074931145E0,3.612850428E0,8.789413452E0
2.416701460E0,4.103661537E0,3.632004023E0,8.413523674E0
2.418715826E0,4.118026733E0,3.667917013E0,8.241141319E0
2.420730159E0,4.146757126E0,3.730166197E0,7.937077999E0
2.422744525E0,4.177882195E0,3.825934410E0,7.659350395E0
2.424758958E0,4.199429989E0,3.895366192E0,7.546823025E0
2.426773424E0,4.225766182E0,4.029441357E0,7.352892876E0
2.428787957E0,4.240131378E0,4.175487995E0,7.228394032E0
2.430802490E0,4.235342979E0,4.273650169E0,7.108684063E0
2.432818890E0,4.216189384E0,4.307168961E0,7.034463882E0
2.434833423E0,4.127603531E0,4.316745758E0,6.835745335E0
2.436847989E0,3.969586372E0,4.276044369E0,6.579565525E0
2.438862589E0,3.871424198E0,4.228160381E0,6.419154167E0
2.440877189E0,3.632004023E0,4.098873138E0,6.031293392E0
2.442891789E0,3.361459255E0,3.957615376E0,5.574000835E0
2.444906455E0,3.189076662E0,3.869029999E0,5.346551895E0
2.446921121E0,2.753331900E0,3.677493811E0,4.843470097E0
2.448935787E0,2.319981337E0,3.519476414E0,4.285621166E0
2.450950520E0,2.094926596E0,3.445256233E0,4.007893562E0
2.452965386E0,1.659181833E0,3.292027235E0,3.418920040E0
2.454980352E0,1.268926859E0,3.134010077E0,2.758120298E0
2.456995385E0,1.106121182E0,3.055001259E0,2.410961151E0
2.459007485E0,8.140285611E-1,2.911349297E0,1.695094824E0
2.461019585E0,5.530605912E-1,2.810792685E0,1.065419793E0
2.463031651E0,3.399766386E-1,2.808398485E0,6.177040339E-1
2.465043784E0,2.274491638E-1,2.834734917E0,4.716577232E-1
2.467055884E0,-2.154781483E-2,2.889801502E0,2.681505978E-1
2.469067950E0,-2.777273953E-1,3.019088268E0,1.436520964E-1
2.471080016E0,-3.782838583E-1,3.078943491E0,1.053448766E-1
2.473092016E0,-5.937620401E-1,3.181894064E0,7.182604820E-2
2.475103949E0,-7.829039693E-1,3.284844637E0,2.394201607E-2
2.477115849E0,-8.523358107E-1,3.323152065E0,-1.675941236E-2
2.479133615E0,-9.648633003E-1,3.385401249E0,-1.292868853E-1
2.481151415E0,-1.058237195E0,3.471592426E0,-3.280056417E-1
2.483169215E0,-1.134851575E0,3.557783842E0,-5.722141862E-1
2.485186948E0,-1.168370485E0,3.612850428E0,-6.991068721E-1
2.487204714E0,-1.197100878E0,3.699041605E0,-9.385270476E-1
2.489222447E0,-1.230619669E0,3.775655985E0,-1.134851575E0
2.491240147E0,-1.280897856E0,3.847482204E0,-1.278503656E0
2.493256013E0,-1.304839969E0,3.888183594E0,-1.335964561E0
2.495273713E0,-1.340752959E0,3.952826977E0,-1.422155857E0
2.497291413E0,-1.379060149E0,3.967192173E0,-1.450886250E0
2.499309113E0,-1.462857246E0,3.976768970E0,-1.498770237E0
2.501326779E0,-1.539471745E0,3.998316765E0,-1.503558636E0
2.503344479E0,-1.642422318E0,4.005499363E0,-1.498770237E0
2.505362145E0,-1.678335428E0,4.036623955E0,-1.477222443E0
2.507379811E0,-1.762132406E0,4.055777550E0,-1.412579060E0
2.509397477E0,-1.821987510E0,4.065354347E0,-1.340752959E0
2.511415077E0,-1.831564307E0,4.079719543E0,-1.285686255E0
2.513460910E0,-1.800439715E0,4.146757126E0,-1.082179189E0
2.515506776E0,-1.769315004E0,4.168305397E0,-1.024718285E0
2.517552642E0,-1.726219416E0,4.201824188E0,-8.930372596E-1
2.519598508E0,-1.678335428E0,4.237737179E0,-7.829039693E-1
2.521644341E0,-1.666364431E0,4.268861771E0,-7.422025204E-1
2.523690174E0,-1.630451322E0,4.316745758E0,-6.991068721E-1
2.525736007E0,-1.644816518E0,4.328716755E0,-6.847416759E-1
2.527781840E0,-1.697489023E0,4.319139957E0,-7.062895298E-1
2.529827706E0,-1.726219416E0,4.273650169E0,-7.733271718E-1
2.531873539E0,-1.786074519E0,4.216189384E0,-8.714894056E-1
2.533919472E0,-1.831564307E0,4.137180328E0,-1.005564690E0
2.535965405E0,-1.865083098E0,4.084507942E0,-1.082179189E0
2.538011405E0,-1.917755604E0,3.967192173E0,-1.240196466E0
2.540051538E0,-1.980004787E0,3.828328609E0,-1.379060149E0
2.542091638E0,-2.008735180E0,3.751713991E0,-1.455674648E0
2.544131704E0,-2.097320795E0,3.593696833E0,-1.572990537E0
2.546171804E0,-2.217030764E0,3.426102638E0,-1.680729628E0
2.548211870E0,-2.288856745E0,3.332728863E0,-1.738190413E0
2.550251970E0,-2.437297344E0,3.129221678E0,-1.865083098E0
2.552292136E0,-2.710236311E0,2.813186884E0,-2.051830769E0
2.554332236E0,-2.710236311E0,2.813186884E0,-2.051830769E0
2.556372336E0,-2.940079689E0,2.609679937E0,-2.133233786E0
2.558412436E0,-3.191470861E0,2.327163935E0,-2.164358377E0
2.560454636E0,-3.519476414E0,2.047042370E0,-2.221819162E0
2.562494802E0,-3.701435804E0,1.879448295E0,-2.264914751E0
2.564535035E0,-4.086902142E0,1.537077546E0,-2.379836559E0
2.566575335E0,-4.539406300E0,1.194706678E0,-2.535459518E0
2.568615635E0,-4.783615112E0,1.029506683E0,-2.636016130E0
2.570656001E0,-5.336975098E0,7.254431248E-1,-2.925714493E0
2.572696434E0,-6.043264389E0,3.758896589E-1,-3.318363667E0
2.574708600E0,-6.433519363E0,1.747767180E-1,-3.576937437E0
2.576720766E0,-7.281066418E0,-3.160346150E-1,-4.204218388E0
2.578732966E0,-8.224382401E0,-8.906430602E-1,-4.994604111E0
2.580745166E0,-8.717587471E0,-1.197100878E0,-5.459079266E0
2.582757366E0,-9.718363762E0,-1.841141105E0,-6.613084316E0
2.584769632E0,-1.079575443E1,-2.331952572E0,-7.908347607E0
2.586781865E0,-1.217002678E1,-2.475604534E0,-8.806173325E0
2.588794165E0,-1.289307499E1,-2.698265314E0,-9.325715065E0
2.590806465E0,-1.428171253E1,-2.794033289E0,-1.056830597E1
2.592818798E0,-1.565149498E1,-2.784456491E0,-1.190905857E1
2.595752798E0,-1.688211441E1,-2.691082716E0,-1.330727196E1
2.597770866E0,-1.796189880E1,-2.576161146E0,-1.477521706E1
2.599783866E0,-1.845749855E1,-2.545036316E0,-1.550784302E1
2.601795866E0,-1.936490250E1,-2.573766708E0,-1.691563416E1
2.603807866E0,-2.015738297E1,-2.767697096E0,-1.814146423E1
2.605820199E0,-2.087564278E1,-2.928108692E0,-1.864424706E1
2.607832949E0,-2.121083069E1,-3.402160645E0,-1.943672752E1
2.609845749E0,-2.189317894E1,-3.960009575E0,-1.991317368E1
2.611858582E0,-2.260665131E1,-4.551377296E0,-2.002091408E1
2.613871582E0,-2.330336380E1,-5.092766285E0,-1.980064583E1
2.615890457E0,-2.366249466E1,-5.365705490E0,-1.959474564E1
2.617908679E0,-2.432568741E1,-5.945102215E0,-1.905126190E1
2.619926379E0,-2.460371399E1,-6.273107529E0,-1.875198555E1
2.621943560E0,-2.497002792E1,-7.034463882E0,-1.813188744E1
2.623960393E0,-2.499396896E1,-7.877223015E0,-1.747348213E1
2.625976931E0,-2.485989380E1,-8.332120895E0,-1.714547729E1
2.627993216E0,-2.425386238E1,-9.347262383E0,-1.641285133E1
2.630009216E0,-2.315252876E1,-1.041747093E1,-1.554615021E1
2.632024903E0,-2.159390450E1,-1.094419479E1,-1.456662273E1
2.634040373E0,-2.064340591E1,-1.191384697E1,-1.403032112E1
2.636055484E0,-1.849101830E1,-1.290025806E1,-1.286673927E1
2.638070378E0,-1.598428917E1,-1.392258263E1,-1.173667622E1
2.640085078E0,-1.458817005E1,-1.443254757E1,-1.118840408E1
2.642103363E0,-1.151880360E1,-1.540968037E1,-1.002961063E1
2.644121363E0,-7.913136005E0,-1.637933159E1,-8.739135742E0
2.646139102E0,-5.236418247E0,-1.714068794E1,-7.925107002E0
2.648156602E0,3.663128614E-1,-1.830187607E1,-5.691316605E0
2.650173882E0,4.027047157E0,-1.820610809E1,-3.378218651E0
2.652190997E0,5.676951408E0,-1.789725685E1,-2.250549555E0
2.654207922E0,9.282619476E0,-1.707125664E1,-2.274491638E-1
2.656224707E0,1.338867474E1,-1.604174995E1,1.628057122E0
2.658241327E0,1.792598724E1,-1.477761173E1,3.517082214E0
2.660257793E0,2.022442055E1,-1.403271580E1,4.532223701E0
2.662274259E0,2.460132027E1,-1.227537155E1,6.967426300E0
2.664290692E0,2.927719688E1,-1.001045704E1,9.893140793E0
2.666307125E0,3.147267914E1,-8.753500938E0,1.148049641E1
2.668323491E0,3.578972244E1,-6.074388981E0,1.472254467E1
2.670339824E0,3.990296173E1,-3.435679436E0,1.805287933E1
2.672356124E0,4.180156326E1,-2.229001760E0,1.969051361E1
2.674372324E0,4.674828339E1,8.523358107E-1,2.435920715E1
2.676388924E0,4.811297989E1,1.678335428E0,2.579363251E1
2.678403524E0,4.933162689E1,2.444479942E0,2.717029953E1
2.680418090E0,5.126614380E1,3.845088005E0,2.984701538E1
2.682432623E0,5.258055878E1,5.076006889E0,3.244472504E1
2.684447123E0,5.316953278E1,6.237194538E0,3.456628799E1
2.686461589E0,5.312404251E1,6.830956936E0,3.569395447E1
2.688476022E0,5.218312073E1,8.111854553E0,3.831321335E1
2.690490422E0,5.008580017E1,9.431059837E0,4.126047516E1
2.692504855E0,4.869237518E1,1.004636955E1,4.274966812E1
2.694519221E0,4.534767532E1,1.075984192E1,4.525669861E1
2.696533621E0,4.159326935E1,1.112615490E1,4.739711380E1
2.698548021E0,3.969466782E1,1.133684444E1,4.856548309E1
2.700562421E0,3.587351990E1,1.168400383E1,5.078730392E1
2.702574187E0,3.220769882E1,1.161935997E1,5.208974838E1
2.704585920E0,3.047429657E1,1.136796856E1,5.218791199E1
2.706597620E0,2.727085495E1,1.053239250E1,5.134754562E1
2.708609286E0,2.444060898E1,9.359233856E0,4.927895737E1
2.710620952E0,2.201288986E1,8.655338287E0,4.775624466E1
2.712632585E0,2.094746971E1,7.187692642E0,4.409281540E1
2.714644251E0,1.926913452E1,5.794267178E0,3.996760559E1
2.716655817E0,1.794274521E1,4.716577530E0,3.589985657E1
2.718667350E0,1.733940697E1,4.352658749E0,3.399856186E1
2.720678816E0,1.615906525E1,3.960009575E0,3.052457619E1
2.722699549E0,1.501224327E1,3.995922565E0,2.745281410E1
2.724720382E0,1.387709236E1,4.371812344E0,2.480243301E1
2.726741148E0,1.335036755E1,4.630385876E0,2.363615799E1
2.728761914E0,1.244536018E1,5.236418247E0,2.160587502E1
2.730782647E0,1.169597435E1,5.851728439E0,1.987965584E1
2.732803380E0,1.137994003E1,6.153397560E0,1.913984680E1
2.734824146E0,1.063534355E1,6.907571316E0,1.719575500E1
2.736844546E0,1.042225933E1,7.103895664E0,1.661635780E1
2.738866946E0,1.022114658E1,7.273883820E0,1.606329727E1
2.740889379E0,9.850045204E0,7.498939037E0,1.498111820E1
2.742911845E0,9.402329445E0,7.702445984E0,1.390103436E1
2.744934311E0,8.961795807E0,7.874828815E0,1.280927849E1
2.746956744E0,8.739135742E0,7.937077999E0,1.226100636E1
2.748979177E0,8.279448509E0,8.013691902E0,1.115249062E1
2.751001643E0,7.874828815E0,8.135796547E0,1.006312943E1
2.753024076E0,7.678503990E0,8.217199326E0,9.541193008E0
2.755046609E0,7.343316078E0,8.391976357E0,8.538022995E0
2.757980609E0,7.072771072E0,8.581118584E0,7.630620003E0
2.760101866E0,6.811803341E0,8.782231331E0,6.821380138E0
2.762115866E0,6.598719120E0,8.992920876E0,6.139032364E0
2.764128866E0,6.383241177E0,9.069535255E0,5.837363243E0
2.766141866E0,6.280290127E0,9.158121109E0,5.298667431E0
2.768154866E0,6.088754177E0,9.208398819E0,4.853046894E0
2.770167866E0,5.894824028E0,9.189245224E0,4.515464306E0
2.772180866E0,5.822998047E0,9.182063103E0,4.383783340E0
2.774194032E0,5.688922405E0,9.138967514E0,4.185064793E0
2.776207174E0,5.617096424E0,9.103054047E0,4.055777550E0
2.778220174E0,5.597942829E0,9.079112053E0,4.012681961E0
2.780233174E0,5.597942829E0,9.007286072E0,4.022258759E0
2.782246174E0,5.633855820E0,8.937853813E0,4.127603531E0
2.784259174E0,5.662586212E0,8.892364502E0,4.225766182E0
2.786272174E0,5.775113583E0,8.801384926E0,4.493916512E0
2.788285174E0,5.916371822E0,8.710405350E0,4.829104900E0
2.790298102E0,5.990592003E0,8.657732964E0,5.030517101E0
2.792311035E0,6.129455566E0,8.569147110E0,5.461473465E0
2.794323910E0,6.273107529E0,8.480561256E0,5.909189224E0
2.796336792E0,6.426336765E0,8.391976357E0,6.318597794E0
2.798349514E0,6.505345345E0,8.346486092E0,6.517316341E0
2.800362145E0,6.653785706E0,8.245929718E0,6.917148113E0
2.802374645E0,6.766313076E0,8.126219749E0,7.293037415E0
2.804389645E0,6.835745335E0,8.066365242E0,7.465420246E0
2.806402054E0,6.917148113E0,7.934683800E0,7.762300968E0
2.808414445E0,6.972214699E0,7.788637638E0,8.042423248E0
2.810426820E0,7.024887085E0,7.709628582E0,8.169315338E0
2.812439180E0,7.108684063E0,7.565976620E0,8.401553154E0
2.814451526E0,7.170933247E0,7.436689854E0,8.590695381E0
2.816463859E0,7.211634636E0,7.374440670E0,8.669703484E0
2.818476216E0,7.259518623E0,7.249941826E0,8.758289337E0
2.820488560E0,7.295432091E0,7.137414455E0,8.794201851E0
2.822500893E0,7.307403088E0,7.091924667E0,8.796596527E0
2.824513226E0,7.302614689E0,7.010521889E0,8.779836655E0
2.826525526E0,7.261912823E0,6.929119110E0,8.688857079E0
2.828537792E0,7.223605633E0,6.842927933E0,8.581118584E0
2.830550025E0,7.197269440E0,6.790255070E0,8.514080048E0
2.832562291E0,7.125443459E0,6.672939301E0,8.363245964E0
2.834574524E0,7.027281284E0,6.572382927E0,8.193257332E0
2.836586724E0,6.977003098E0,6.502951145E0,8.099884033E0
2.838627190E0,6.799831867E0,6.313809395E0,7.779060364E0
2.840667623E0,6.730400085E0,6.246771336E0,7.668927193E0
2.842707989E0,6.608295918E0,6.117484570E0,7.422324657E0
2.844748322E0,6.495768547E0,5.988197803E0,7.156568050E0
2.846788588E0,6.407183170E0,5.885247231E0,6.830956936E0
2.848828788E0,6.380846977E0,5.834969044E0,6.660968304E0
2.850868988E0,6.294655323E0,5.755959988E0,6.323386192E0
2.852909154E0,6.191704750E0,5.653009415E0,5.966650009E0
2.854949287E0,6.134243965E0,5.595548630E0,5.803843975E0
2.856989387E0,5.913977623E0,5.344157696E0,5.303455830E0
2.859029520E0,5.822998047E0,5.231629848E0,5.140650272E0
2.861069653E0,5.734412193E0,5.104737282E0,4.992209911E0
2.863109819E0,5.504569054E0,4.797980309E0,4.733336926E0
2.865148219E0,5.243600845E0,4.438849926E0,4.515464306E0
2.867188385E0,5.102343082E0,4.252102375E0,4.410119534E0
2.869228485E0,4.790797710E0,3.845088005E0,4.187458992E0
2.871268551E0,4.455609322E0,3.423708439E0,3.938461781E0
2.873308584E0,4.273650169E0,3.222595453E0,3.799597979E0
2.875348550E0,3.847482204E0,2.858676910E0,3.533841610E0
2.877388483E0,3.347094059E0,2.540247917E0,3.227383852E0
2.879428249E0,2.779668093E0,2.276885748E0,2.863465309E0
2.881467915E0,2.492363930E0,2.164358377E0,2.679111719E0
2.883507515E0,1.905784607E0,1.956062794E0,2.300827742E0
2.885550048E0,1.302445769E0,1.738190413E0,1.968033791E0
2.887592614E0,9.840168953E-1,1.628057122E0,1.829170108E0
2.889635147E0,3.112462163E-1,1.364694953E0,1.561019540E0
2.891677647E0,-4.118026793E-1,1.055842996E0,1.254561663E0
2.893720047E0,-8.044517636E-1,8.571242094E-1,1.070208192E0
2.895762380E0,-1.654393315E0,4.070142806E-1,6.871358752E-1
2.897804646E0,-2.612074137E0,-1.364694983E-1,2.418143749E-1
2.899818612E0,-3.612850428E0,-4.381389022E-1,-3.830722719E-2
2.901832545E0,-4.115632534E0,-1.089361787E0,-7.278373241E-1
2.903846445E0,-5.143044472E0,-1.735796213E0,-1.570596337E0
2.905860278E0,-6.218040943E0,-2.288856745E0,-2.501940727E0
2.907874111E0,-6.768707275E0,-2.523488522E0,-2.995146275E0
2.909887944E0,-7.891588211E0,-2.877830505E0,-4.024652958E0
2.911901777E0,-8.980949402E0,-3.098097086E0,-5.169380665E0
2.913915643E0,-9.519645691E0,-3.165134668E0,-5.787084579E0
2.915929543E0,-1.058745956E1,-3.186682463E0,-7.034463882E0
2.917943443E0,-1.169358063E1,-3.186682463E0,-8.238747597E0
2.919957309E0,-1.232564926E1,-3.222595453E0,-8.825326920E0
2.921971209E0,-1.356584644E1,-3.196259260E0,-9.802161217E0
2.923985142E0,-1.492365742E1,-3.342305660E0,-1.096813679E1
2.925999075E0,-1.564191818E1,-3.493140221E0,-1.166963863E1
2.928013008E0,-1.711435318E1,-3.790021181E0,-1.296729565E1
2.930026941E0,-1.862030602E1,-4.084507942E0,-1.418354988E1
2.932040941E0,-2.004006767E1,-4.357447147E0,-1.545277596E1
2.934054941E0,-2.070086670E1,-4.448426723E0,-1.604653740E1
2.936068974E0,-2.194345665E1,-4.548983097E0,-1.705928612E1
2.938082974E0,-2.305197334E1,-4.560954094E0,-1.777275848E1
2.940097074E0,-2.354517746E1,-4.537012100E0,-1.799781227E1
2.942111240E0,-2.442624474E1,-4.537012100E0,-1.819892502E1
2.944125406E0,-2.515917015E1,-4.678270340E0,-1.804569626E1
2.946136606E0,-2.552548218E1,-4.829104900E0,-1.782542992E1
2.948147772E0,-2.603784180E1,-5.401618481E0,-1.716702461E1
2.950159005E0,-2.624134827E1,-6.282684326E0,-1.629074669E1
2.952170271E0,-2.626768494E1,-6.754342079E0,-1.580951214E1
2.954181537E0,-2.621501160E1,-7.750329971E0,-1.483028412E1
2.956192803E0,-2.598995781E1,-8.885181427E0,-1.397286034E1
2.958204136E0,-2.538422394E1,-9.900322914E0,-1.349402046E1
2.960215402E0,-2.487665367E1,-1.031451988E1,-1.337191582E1
2.962226635E0,-2.333448792E1,-1.103996372E1,-1.324262905E1
2.964237868E0,-2.091873932E1,-1.155711079E1,-1.300081444E1
2.966259701E0,-1.761952972E1,-1.175343513E1,-1.236395645E1
2.968281534E0,-1.563712978E1,-1.202158642E1,-1.184680939E1
2.970303367E0,-1.111178970E1,-1.208862400E1,-1.039831734E1
2.972325200E0,-6.019322395E0,-1.191384697E1,-8.480561256E0
2.974346966E0,-3.354276657E0,-1.169836903E1,-7.281066418E0
2.976368732E0,2.138022184E0,-1.092504120E1,-4.563348293E0
2.978390465E0,7.633014202E0,-9.682451248E0,-1.596932530E0
2.980413898E0,1.033127975E1,-8.928277016E0,-8.619125932E-2
2.982437331E0,1.552460194E1,-7.190086842E0,2.978386879E0
2.984460764E0,2.066016579E1,-4.961085320E0,5.846940041E0
2.986484230E0,2.304239655E1,-3.744531393E0,7.106289864E0
2.988507730E0,2.768984032E1,-9.169792533E-1,9.354445457E0
2.990531296E0,3.177674294E1,2.118868589E0,1.129135418E1
2.992554862E0,3.535158539E1,4.750096321E0,1.301996803E1
2.994578462E0,3.718554306E1,5.911583424E0,1.386033249E1
2.996602095E0,4.058052063E1,7.941866398E0,1.557009220E1
2.998625795E0,4.359003448E1,9.488520622E0,1.740165710E1
3.000677861E0,4.640591431E1,1.064013195E1,2.010470963E1
3.002729994E0,4.850083923E1,1.147570801E1,2.422991943E1
3.004782194E0,4.895573807E1,1.179413700E1,2.554702950E1
3.006834394E0,4.919036865E1,1.227058315E1,2.714396286E1
3.008886594E0,4.814170837E1,1.253155136E1,2.819022942E1
3.010938760E0,4.706192398E1,1.257943535E1,2.868582916E1
3.012990926E0,4.397310638E1,1.256267548E1,3.010319519E1
3.015043126E0,4.030039978E1,1.251239777E1,3.165942764E1
3.017095359E0,3.648404312E1,1.258182907E1,3.318453217E1
3.019147592E0,3.455192184E1,1.261295414E1,3.400095749E1
3.021199925E0,3.067540932E1,1.252197456E1,3.560536957E1
3.023252291E0,2.698355103E1,1.203595161E1,3.676895142E1
3.025304691E0,2.523338890E1,1.161935997E1,3.713526535E1
3.027346591E0,2.194106293E1,1.048450851E1,3.741059875E1
3.029388557E0,1.913266373E1,9.126996040E0,3.686232758E1
3.031430523E0,1.795232201E1,8.454225540E0,3.637869644E1
3.033472456E0,1.605132675E1,7.295432091E0,3.506188583E1
3.035514389E0,1.481831264E1,6.469432354E0,3.331142426E1
3.037556322E0,1.437748051E1,6.177339554E0,3.233459091E1
3.039598255E0,1.348444366E1,5.729623795E0,2.913833237E1
3.041638521E0,1.328332996E1,5.715258598E0,2.806812477E1
3.043678721E0,1.294335365E1,5.755959988E0,2.699312782E1
3.045718854E0,1.278054810E1,5.973832607E0,2.497002792E1
3.047760020E0,1.246690750E1,6.309020519E0,2.318365288E1
3.049800120E0,1.217481518E1,6.639420509E0,2.161784554E1
3.051840220E0,1.203834534E1,6.780678272E0,2.090437317E1
3.053880253E0,1.176780033E1,7.005733490E0,1.954207230E1
3.055920286E0,1.150922680E1,7.108684063E0,1.826835823E1
3.057960319E0,1.137994003E1,7.111078262E0,1.765783691E1
3.060000352E0,1.105432892E1,7.012916088E0,1.639369774E1
3.062012018E0,1.054915237E1,6.804620743E0,1.516786671E1
3.064023651E0,1.025227070E1,6.682516098E0,1.455943966E1
3.066035317E0,9.512462616E0,6.414365768E0,1.330727196E1
3.068046983E0,8.533234596E0,6.088754177E0,1.200243282E1
3.070058616E0,7.214028835E0,5.899612427E0,1.134163284E1
3.072070249E0,6.462249756E0,5.466261864E0,9.988908768E0
3.074081882E0,4.901230335E0,5.008969307E0,8.573935509E0
3.076093482E0,3.294421434E0,4.532223701E0,7.168539047E0
3.078105115E0,2.432508945E0,4.292803764E0,6.502951145E0
3.080116748E0,6.344634295E-1,3.711012602E0,5.207687855E0
3.082156648E0,-1.345541358E0,2.956839085E0,3.952826977E0
3.084196614E0,-3.481169224E0,2.056619167E0,2.698265314E0
3.086236614E0,-5.638644218E0,1.012747288E0,1.400607944E0
3.088276580E0,-6.641814709E0,4.453215301E-1,7.374141216E-1
3.090316513E0,-8.935460091E0,-8.140285611E-1,-5.913678408E-1
3.092356513E0,-1.144218922E1,-2.142810583E0,-2.090138197E0
3.094396579E0,-1.270393372E1,-2.777273893E0,-2.944868088E0
3.096436645E0,-1.513913631E1,-3.883395195E0,-4.831499100E0
3.098476645E0,-1.761713409E1,-4.718971729E0,-6.948272705E0
3.100516711E0,-2.013583565E1,-5.183745861E0,-9.134179115E0
3.102558411E0,-2.141433907E1,-5.274725437E0,-1.022114658E1
3.104600211E0,-2.393064499E1,-5.140650272E0,-1.242860031E1
3.106642044E0,-2.641612434E1,-4.661510944E0,-1.464563084E1
3.108682777E0,-2.759407234E1,-4.328716755E0,-1.573289776E1
3.110724543E0,-2.984941101E1,-3.761290789E0,-1.788049698E1
3.112766309E0,-3.200658798E1,-3.560178041E0,-2.004246140E1
3.114808075E0,-3.300975800E1,-3.550601006E0,-2.112703514E1
3.116849841E0,-3.477697754E1,-3.452438831E0,-2.315731812E1
3.118891607E0,-3.616082382E1,-3.289633036E0,-2.491735458E1
3.120933373E0,-3.739384079E1,-3.485957623E0,-2.622698402E1
