"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.933125850E0,8.887576103E0,3.514688015E0,4.690241337E0
1.935142550E0,9.067141533E0,3.574543238E0,4.841075897E0
1.937159183E0,9.129390717E0,3.620033026E0,4.906018734E0
1.939175783E0,9.265859604E0,3.682282209E0,5.004180908E0
1.941192349E0,9.375992775E0,3.744531393E0,5.073612690E0
1.943208849E0,9.474155426E0,3.763684988E0,5.121496677E0
1.945225882E0,9.529222488E0,3.758896589E0,5.140650272E0
1.947240948E0,9.639355659E0,3.718195200E0,5.152621269E0
1.949255981E0,9.811738014E0,3.694253206E0,5.162198067E0
1.951270981E0,9.871592522E0,3.682282209E0,5.155015469E0
1.953285914E0,1.002721596E1,3.684676409E0,5.164592266E0
1.955300880E0,1.021635818E1,3.727771997E0,5.181351662E0
1.957315846E0,1.031451988E1,3.778050184E0,5.186140060E0
1.959330812E0,1.054436398E1,3.897760391E0,5.193322659E0
1.961345778E0,1.072153473E1,4.034229755E0,5.186140060E0
1.963360744E0,1.080054283E1,4.098873138E0,5.186140060E0
1.965375744E0,1.092982960E1,4.199429989E0,5.183745861E0
1.967390744E0,1.101602173E1,4.304774761E0,5.183745861E0
1.969405777E0,1.108545303E1,4.338293552E0,5.202899456E0
1.971417810E0,1.112615490E1,4.376600742E0,5.214870453E0
1.973429776E0,1.116925049E1,4.398148537E0,5.257966042E0
1.975441742E0,1.118840408E1,4.388571739E0,5.308244228E0
1.977453742E0,1.118840408E1,4.355052948E0,5.341763496E0
1.979465675E0,1.120516300E1,4.288015366E0,5.423166275E0
1.981477608E0,1.116685581E1,4.249708176E0,5.521328449E0
1.983489474E0,1.115488529E1,4.242525578E0,5.574000835E0
1.985501274E0,1.111897182E1,4.225766182E0,5.698499203E0
1.987513007E0,1.109981823E1,4.209006786E0,5.830180645E0
1.989524640E0,1.108784771E1,4.189853191E0,5.904400826E0
1.991545540E0,1.107587624E1,4.156333923E0,6.057629585E0
1.993566506E0,1.106629944E1,4.110844135E0,6.179733753E0
1.995587539E0,1.105911732E1,4.058171749E0,6.306626320E0
1.997608639E0,1.106151104E1,4.027047157E0,6.364087582E0
1.999629739E0,1.105672264E1,3.969586372E0,6.457461357E0
2.001650872E0,1.106151104E1,3.909731388E0,6.569988728E0
2.003672038E0,1.108066463E1,3.852270603E0,6.641814709E0
2.005691404E0,1.107348251E1,3.821146011E0,6.672939301E0
2.007712704E0,1.108066463E1,3.813963413E0,6.773495674E0
2.009734004E0,1.108305931E1,3.816357613E0,6.907571316E0
2.011755304E0,1.108784771E1,3.828328609E0,6.957849503E0
2.013776604E0,1.108545303E1,3.861847401E0,7.060800076E0
2.015797837E0,1.109024143E1,3.885789394E0,7.158962250E0
2.017819037E0,1.108545303E1,3.909731388E0,7.192481041E0
2.019840203E0,1.110700130E1,3.969586372E0,7.245153427E0
2.021861303E0,1.112376022E1,4.015076160E0,7.316979885E0
2.023882403E0,1.112376022E1,4.034229755E0,7.336133480E0
2.025931803E0,1.115727901E1,4.077325344E0,7.357681274E0
2.027981269E0,1.117643261E1,4.101267338E0,7.357681274E0
2.030030735E0,1.120755768E1,4.165910721E0,7.364863873E0
2.032080268E0,1.123868179E1,4.240131378E0,7.345710278E0
2.034129768E0,1.126023006E1,4.319139957E0,7.340921879E0
2.036179301E0,1.125304699E1,4.362235546E0,7.328950882E0
2.038228834E0,1.121473980E1,4.448426723E0,7.300220490E0
2.040278367E0,1.117643261E1,4.508281708E0,7.230788231E0
2.042328000E0,1.115009689E1,4.527435303E0,7.178115845E0
2.044377633E0,1.105432892E1,4.553771496E0,7.070376873E0
2.046427399E0,1.094658947E1,4.539406300E0,6.921936512E0
2.048477265E0,1.088912868E1,4.529829502E0,6.854898930E0
2.050527231E0,1.081251431E1,4.493916512E0,6.730400085E0
2.052567964E0,1.073589993E1,4.460397720E0,6.615478516E0
2.054608697E0,1.073111153E1,4.455609322E0,6.562806129E0
2.056649397E0,1.075265884E1,4.446032524E0,6.502951145E0
2.058690130E0,1.079096603E1,4.455609322E0,6.459855556E0
2.060730863E0,1.085082150E1,4.474762917E0,6.400000572E0
2.062771563E0,1.086997509E1,4.522646904E0,6.376058578E0
2.064812263E0,1.099447346E1,4.673481941E0,6.280290127E0
2.066852829E0,1.103996372E1,4.726154327E0,6.246771336E0
2.068893295E0,1.108066463E1,4.781220913E0,6.198887348E0
2.070933695E0,1.117882729E1,4.884171486E0,6.107907772E0
2.072975661E0,1.124825859E1,4.961085320E0,5.997774601E0
2.075015994E0,1.126741219E1,4.982633114E0,5.935525417E0
2.077056360E0,1.127938366E1,5.028122902E0,5.832574844E0
2.079096693E0,1.127938366E1,5.042488098E0,5.741594791E0
2.081137026E0,1.127220058E1,5.052064896E0,5.705681801E0
2.083177359E0,1.121713448E1,5.085583687E0,5.653009415E0
2.085217625E0,1.113333702E1,5.099948883E0,5.631461620E0
2.087229525E0,1.107348251E1,5.111919880E0,5.621884823E0
2.089241325E0,1.094898319E1,5.159803867E0,5.607519627E0
2.091253091E0,1.078378391E1,5.186140060E0,5.562029839E0
2.093264824E0,1.060661316E1,5.176563263E0,5.535693645E0
2.095276557E0,1.049887371E1,5.155015469E0,5.514145851E0
2.097288257E0,1.026424217E1,5.099948883E0,5.473444462E0
2.099299923E0,1.003679276E1,5.018546104E0,5.392041683E0
2.101311656E0,9.919476509E0,4.968267918E0,5.346551895E0
2.103323322E0,9.694421768E0,4.867412090E0,5.272331238E0
2.105334955E0,9.433453560E0,4.776432514E0,5.193322659E0
2.107374955E0,9.184456825E0,4.692635536E0,5.150227070E0
2.109414955E0,8.937853813E0,4.606443882E0,5.111919880E0
2.111454955E0,8.813355446E0,4.563348293E0,5.102343082E0
2.113494955E0,8.566753387E0,4.484339714E0,5.102343082E0
2.115534921E0,8.315361977E0,4.424484730E0,5.135861874E0
2.117574887E0,8.052000046E0,4.352658749E0,5.166986465E0
2.119614720E0,7.922712803E0,4.326322556E0,5.174169064E0
2.121654553E0,7.723993778E0,4.292803764E0,5.198111057E0
2.123694353E0,7.544428825E0,4.264073372E0,5.229235649E0
2.125734119E0,7.448660851E0,4.252102375E0,5.253177643E0
2.127775285E0,7.434295654E0,4.254496574E0,5.265148640E0
2.129816518E0,7.431901455E0,4.261679173E0,5.250783443E0
2.131857818E0,7.439084053E0,4.280832767E0,5.241206646E0
2.133897518E0,7.489362240E0,4.343081951E0,5.198111057E0
2.135938851E0,7.542034626E0,4.414907932E0,5.128679276E0
2.137980251E0,7.589918613E0,4.460397720E0,5.083189487E0
2.140021717E0,7.654561996E0,4.563348293E0,4.977844715E0
2.142063183E0,7.709628582E0,4.635174274E0,4.829104900E0
2.144104683E0,7.743147373E0,4.733336926E0,4.654327869E0
2.146146283E0,7.745541573E0,4.776432514E0,4.565742493E0
2.148187883E0,7.745541573E0,4.857835293E0,4.383783340E0
2.150229549E0,7.714416981E0,4.898836136E0,4.211400986E0
2.152271215E0,7.697657585E0,4.920383930E0,4.132391930E0
2.154315848E0,7.712022781E0,4.963479519E0,4.015076160E0
2.156360481E0,7.733570576E0,4.999392509E0,3.926490784E0
2.158405147E0,7.731176376E0,5.032911301E0,3.900154591E0
2.160449780E0,7.712022781E0,5.064035892E0,3.840299606E0
2.162494413E0,7.656956196E0,5.085583687E0,3.797203779E0
2.164539013E0,7.542034626E0,5.076006889E0,3.758896589E0
2.166583646E0,7.472602844E0,5.054459095E0,3.730166197E0
2.168599846E0,7.305008888E0,5.037699699E0,3.675099611E0
2.170615979E0,7.111078262E0,5.013757706E0,3.605667830E0
2.172632079E0,6.993762493E0,4.994604111E0,3.586514235E0
2.174648145E0,6.735188484E0,4.949114323E0,3.524264812E0
2.176664178E0,6.455067158E0,4.869806290E0,3.507505417E0
2.178680144E0,6.316203594E0,4.831499100E0,3.502717018E0
2.180696110E0,6.062417984E0,4.747702122E0,3.493140221E0
2.182712076E0,5.782296181E0,4.687847137E0,3.442862034E0
2.184728076E0,5.653009415E0,4.649539471E0,3.423708439E0
2.186744076E0,5.303455830E0,4.572925091E0,3.406949043E0
2.188760609E0,5.183745861E0,4.541800499E0,3.402160645E0
2.190775242E0,4.980238914E0,4.503493309E0,3.402160645E0
2.192789842E0,4.896441936E0,4.462791920E0,3.404554844E0
2.194804475E0,4.778826714E0,4.438849926E0,3.392583847E0
2.196819075E0,4.695029736E0,4.426878929E0,3.359065056E0
2.198833575E0,4.659116745E0,4.417302132E0,3.354276657E0
2.200848008E0,4.594472885E0,4.422090530E0,3.347094059E0
2.202862408E0,4.601655483E0,4.426878929E0,3.339911461E0
2.204876841E0,4.606443882E0,4.436455727E0,3.339911461E0
2.206891207E0,4.589684486E0,4.477157116E0,3.344699860E0
2.208905640E0,4.570530891E0,4.532223701E0,3.351882458E0
2.210920106E0,4.558559895E0,4.556165695E0,3.363853455E0
2.212934639E0,4.537012100E0,4.594472885E0,3.411737442E0
2.214946239E0,4.544194698E0,4.644751072E0,3.469198227E0
2.216957839E0,4.558559895E0,4.651933670E0,3.500322819E0
2.218969439E0,4.592078686E0,4.704606533E0,3.579331636E0
2.220981072E0,4.683058739E0,4.762067318E0,3.694253206E0
2.222992705E0,4.821922302E0,4.836287498E0,3.835511208E0
2.225004371E0,4.903624535E0,4.891354084E0,3.907337189E0
2.227016071E0,5.052064896E0,5.001786709E0,4.062960148E0
2.229027704E0,5.207687855E0,5.099948883E0,4.201824188E0
2.231039370E0,5.291484833E0,5.155015469E0,4.266467571E0
2.233051036E0,5.454290867E0,5.262754440E0,4.340687752E0
2.235068436E0,5.562029839E0,5.360917091E0,4.388571739E0
2.237085936E0,5.660192013E0,5.442319870E0,4.381389141E0
2.239103536E0,5.710470200E0,5.485415459E0,4.355052948E0
2.241121169E0,5.787084579E0,5.576395035E0,4.268861771E0
2.243138869E0,5.854122639E0,5.645826817E0,4.149151325E0
2.245156569E0,5.870882034E0,5.684134007E0,4.084507942E0
2.247174302E0,5.875670433E0,5.760748386E0,3.883395195E0
2.249190235E0,5.851728439E0,5.777507782E0,3.823540211E0
2.251208068E0,5.799055576E0,5.779901981E0,3.756502390E0
2.253225968E0,5.686528206E0,5.767930984E0,3.629609823E0
2.255243901E0,5.526116848E0,5.712864399E0,3.509899616E0
2.257261934E0,5.411195278E0,5.669768810E0,3.447650433E0
2.259280000E0,5.121496677E0,5.557241440E0,3.325546265E0
2.261298133E0,4.790797710E0,5.411195278E0,3.184288263E0
2.263316299E0,4.596867085E0,5.339369297E0,3.119644880E0
2.265334399E0,4.182670593E0,5.188534260E0,2.978386879E0
2.267352565E0,3.744531393E0,5.023334503E0,2.829946518E0
2.269398965E0,3.292027235E0,4.867412090E0,2.643198729E0
2.271445398E0,2.853888512E0,4.683058739E0,2.475604534E0
2.273491831E0,2.427720547E0,4.520252705E0,2.284068346E0
2.275538264E0,2.229001760E0,4.448426723E0,2.183511972E0
2.277584764E0,1.814804912E0,4.302380562E0,1.972822189E0
2.279631264E0,1.395819545E0,4.163516521E0,1.776497602E0
2.281677830E0,1.182735682E0,4.110844135E0,1.675941229E0
2.283724396E0,7.924807668E-1,4.007893562E0,1.484405041E0
2.285771062E0,4.333505034E-1,3.904942989E0,1.323993564E0
2.287817728E0,7.422025502E-2,3.857059002E0,1.189918280E0
2.289864461E0,-9.097966552E-2,3.758896589E0,1.127668977E0
2.291911261E0,-3.950432837E-1,3.655946016E0,1.031900883E0
2.293958127E0,-7.302315235E-1,3.531447411E0,9.648633003E-1
2.295999293E0,-9.097966552E-1,3.478775024E0,9.361328483E-1
2.298040426E0,-1.273715258E0,3.373430252E0,8.547300100E-1
2.300081559E0,-1.637633920E0,3.277662039E0,7.852981687E-1
2.302122725E0,-1.826775908E0,3.229778051E0,7.398083210E-1
2.304163791E0,-2.200271368E0,3.155557871E0,6.631938815E-1
2.306204924E0,-2.552218914E0,3.124433279E0,5.554547906E-1
2.308246024E0,-2.885013103E0,3.134010077E0,3.902548850E-1
2.310287057E0,-3.028665066E0,3.131615877E0,2.944868207E-1
2.312328090E0,-3.306392431E0,3.148375273E0,7.900865376E-2
2.314369056E0,-3.430891037E0,3.160346270E0,-3.830722719E-2
2.316412289E0,-3.639186621E0,3.172317266E0,-2.896983922E-1
2.318453189E0,-3.799597979E0,3.193865061E0,-5.410895944E-1
2.320494122E0,-3.971980572E0,3.224989653E0,-7.852981687E-1
2.322535088E0,-4.050989151E0,3.248931646E0,-9.002198577E-1
2.324576121E0,-4.206612587E0,3.292027235E0,-1.142034173E0
2.326617254E0,-4.350264549E0,3.325546265E0,-1.379060149E0
2.328658420E0,-4.417302132E0,3.342305660E0,-1.496376038E0
2.330671420E0,-4.537012100E0,3.399766445E0,-1.740584612E0
2.332684386E0,-4.618414879E0,3.428496838E0,-1.994369984E0
2.334697419E0,-4.642356873E0,3.442862034E0,-2.116474390E0
2.336710452E0,-4.702212334E0,3.478775024E0,-2.312798738E0
2.338723452E0,-4.766855717E0,3.488351822E0,-2.461239338E0
2.340736452E0,-4.797980309E0,3.495534420E0,-2.509123325E0
2.342749418E0,-4.845864296E0,3.485957623E0,-2.588132143E0
2.344762384E0,-4.891354084E0,3.478775024E0,-2.671929121E0
2.346775284E0,-4.925172329E0,3.478775024E0,-2.722207308E0
2.348788150E0,-4.951508522E0,3.469198227E0,-2.750937700E0
2.350829316E0,-5.001786709E0,3.423708439E0,-2.813186884E0
2.352870482E0,-5.011363506E0,3.404554844E0,-2.832340717E0
2.354911648E0,-5.020940304E0,3.361459255E0,-2.885013103E0
2.356952781E0,-5.004180908E0,3.318363667E0,-2.925714493E0
2.358993881E0,-4.985027313E0,3.301604033E0,-2.959233284E0
2.361034947E0,-4.963479519E0,3.234566450E0,-3.011905670E0
2.363076047E0,-4.961085320E0,3.134010077E0,-3.074155092E0
2.365117180E0,-4.970662117E0,3.088520288E0,-3.086126089E0
2.367158280E0,-5.032911301E0,2.964021683E0,-3.093308687E0
2.369199446E0,-5.176563263E0,2.741360903E0,-3.090914488E0
2.371242946E0,-5.222053051E0,2.640804529E0,-3.074155092E0
2.373286546E0,-5.296273232E0,2.540247917E0,-3.062183857E0
2.375330179E0,-5.497386456E0,2.312798738E0,-3.007117271E0
2.377371512E0,-5.748777390E0,2.001552582E0,-2.947262287E0
2.379415145E0,-5.904400826E0,1.843535304E0,-2.911349297E0
2.381458778E0,-6.237194538E0,1.510741234E0,-2.815581083E0
2.383502344E0,-6.613084316E0,1.177947283E0,-2.686294317E0
2.385545877E0,-6.814197540E0,1.015141487E0,-2.612074137E0
2.387589377E0,-7.242759228E0,6.967126727E-1,-2.439691544E0
2.389632843E0,-7.702445984E0,4.118026793E-1,-2.279279947E0
2.391676176E0,-8.166921616E0,2.944868207E-1,-2.188300371E0
2.393719476E0,-8.389581680E0,9.097966552E-2,-1.958456993E0
2.395762642E0,-8.830115318E0,-9.097966552E-2,-1.728613615E0
2.397808742E0,-9.246706009E0,-2.011129409E-1,-1.479616642E0
2.399854908E0,-9.440636635E0,-2.466027737E-1,-1.355118155E0
2.401901074E0,-9.797372818E0,-2.968810201E-1,-1.103726983E0
2.403947207E0,-1.010861874E1,-3.327940404E-1,-8.882488012E-1
2.405993340E0,-1.028578949E1,-3.591302633E-1,-7.781155705E-1
2.408039473E0,-1.058027649E1,-3.639186621E-1,-6.081272364E-1
2.410085706E0,-1.080293751E1,-3.639186621E-1,-4.740519226E-1
2.412103706E0,-1.090588760E1,-3.639186621E-1,-4.237737060E-1
2.414121706E0,-1.105432892E1,-3.591302633E-1,-3.663128614E-1
2.416139672E0,-1.118122101E1,-3.758896589E-1,-3.543418646E-1
2.418157638E0,-1.127220058E1,-3.854664862E-1,-3.902548850E-1
2.420175604E0,-1.131050777E1,-3.830722570E-1,-4.046200812E-1
2.422193604E0,-1.135599804E1,-4.022258818E-1,-4.477157295E-1
2.424211604E0,-1.135120964E1,-4.357447028E-1,-4.955997467E-1
2.426229637E0,-1.132966137E1,-4.764461517E-1,-5.243301988E-1
2.428247670E0,-1.130093098E1,-5.339069963E-1,-5.985504389E-1
2.430265703E0,-1.124586487E1,-6.057330370E-1,-6.799532771E-1
2.432283269E0,-1.120755768E1,-6.368576288E-1,-7.230489254E-1
2.434298902E0,-1.110700130E1,-7.134721279E-1,-8.283938169E-1
2.436314568E0,-1.097292614E1,-8.259995580E-1,-9.361328483E-1
2.438330268E0,-1.089631081E1,-8.930372596E-1,-9.983820915E-1
2.440345968E0,-1.070716953E1,-9.888052940E-1,-1.151610970E0
2.442361668E0,-1.049887371E1,-1.120486379E0,-1.290474772E0
2.444377368E0,-1.028100109E1,-1.192312479E0,-1.436521053E0
2.446393034E0,-1.017805099E1,-1.316810966E0,-1.501164436E0
2.448408700E0,-9.957783699E0,-1.465251446E0,-1.592144132E0
2.450424366E0,-9.768642426E0,-1.649604917E0,-1.671152830E0
2.452440132E0,-9.692028046E0,-1.735796213E0,-1.699883223E0
2.454455932E0,-9.536404610E0,-1.915361404E0,-1.771709204E0
2.456471765E0,-9.404723167E0,-2.104503393E0,-1.841141105E0
2.458484698E0,-9.347262383E0,-2.202665567E0,-1.879448295E0
2.460497531E0,-9.208398819E0,-2.406172752E0,-1.936909199E0
2.462510331E0,-9.119813919E0,-2.640804529E0,-1.970427990E0
2.464523131E0,-9.086295128E0,-2.760514498E0,-1.987187386E0
2.466535931E0,-9.033622742E0,-2.995146275E0,-1.999158382E0
2.468548664E0,-9.031228065E0,-3.251325846E0,-1.970427990E0
2.470561364E0,-9.031228065E0,-3.579331636E0,-1.941697598E0
2.472573930E0,-9.052776337E0,-3.751713991E0,-1.939303398E0
2.474586396E0,-9.143755913E0,-4.103661537E0,-1.898601890E0
2.476598862E0,-9.306561470E0,-4.496310711E0,-1.810016513E0
2.478620728E0,-9.553164482E0,-4.704606533E0,-1.759738207E0
2.480642661E0,-9.708786964E0,-5.104737282E0,-1.668758631E0
2.482664594E0,-1.010143661E1,-5.456685066E0,-1.596932530E0
2.484686494E0,-1.060900688E1,-5.767930984E0,-1.458068848E0
2.486708360E0,-1.088434029E1,-5.902006626E0,-1.357512355E0
2.488730260E0,-1.143740082E1,-6.179733753E0,-1.134851575E0
2.490752160E0,-1.199285603E1,-6.507739544E0,-9.002198577E-1
2.492772260E0,-1.226340008E1,-6.708852291E0,-7.948749661E-1
2.494794160E0,-1.274702930E1,-7.180510044E0,-6.200982332E-1
2.496816026E0,-1.315643787E1,-7.712022781E0,-4.955997467E-1
2.498837892E0,-1.335994434E1,-8.004115105E0,-4.692635238E-1
2.500859692E0,-1.373104572E1,-8.581118584E0,-4.548983276E-1
2.502881425E0,-1.409017658E1,-9.122207642E0,-4.405331016E-1
2.504903125E0,-1.423861694E1,-9.392752647E0,-4.094084799E-1
2.506924858E0,-1.449000835E1,-9.885957718E0,-2.753331959E-1
2.508946591E0,-1.464323711E1,-1.032649136E1,-2.154781483E-2
2.510968357E0,-1.473212147E1,-1.075744724E1,3.663128614E-1
2.513018557E0,-1.473212147E1,-1.120516300E1,8.379706144E-1
2.515068757E0,-1.468154430E1,-1.170794582E1,1.331176162E0
2.517118990E0,-1.463605404E1,-1.199046135E1,1.587355733E0
2.519169156E0,-1.450916195E1,-1.267759705E1,2.099714994E0
2.521219322E0,-1.426255894E1,-1.351317406E1,2.643198729E0
2.523269522E0,-1.412130070E1,-1.398243713E1,2.894589901E0
2.525319755E0,-1.375259399E1,-1.502900219E1,3.361459255E0
2.527370021E0,-1.330008984E1,-1.624046898E1,3.754108191E0
2.529420321E0,-1.301757431E1,-1.690366173E1,3.916913986E0
2.531470654E0,-1.232804394E1,-1.835933685E1,4.192247391E0
2.533521054E0,-1.140388203E1,-1.991077995E1,4.359841347E0
2.535571454E0,-1.013734913E1,-2.156996155E1,4.304774761E0
2.537621920E0,-9.285013199E0,-2.241750908E1,4.144362926E0
2.539663020E0,-7.079953671E0,-2.411978722E1,3.514688015E0
2.541704053E0,-4.086902142E0,-2.581278610E1,2.715024710E0
2.543745086E0,-2.331952572E0,-2.666033363E1,2.394201756E0
2.545786119E0,1.651999116E0,-2.826205444E1,2.066195965E0
2.547827219E0,6.081571579E0,-2.957407761E1,2.130839586E0
2.549868285E0,8.384793282E0,-3.013192558E1,2.252943754E0
2.551909351E0,1.554615021E1,-3.117579842E1,2.681505919E0
2.553950384E0,1.806724548E1,-3.131466103E1,2.856282711E0
2.555991484E0,2.066016579E1,-3.136015129E1,3.069366693E0
2.558032584E0,2.615515709E1,-3.105848312E1,3.672705412E0
2.560073650E0,3.189884758E1,-3.002418709E1,4.515464306E0
2.562114816E0,3.814322281E1,-2.792447281E1,5.545270443E0
2.564156016E0,4.138257980E1,-2.631556892E1,6.103119373E0
2.566197282E0,4.783285904E1,-2.201767731E1,7.149385452E0
2.568238515E0,5.409878159E1,-1.628116989E1,7.800608635E0
2.570279748E0,5.706759262E1,-1.291701698E1,7.987356186E0
2.572320948E0,6.260059357E1,-5.557241440E0,8.262689590E0
2.574333748E0,6.750661469E1,2.027888775E0,8.514080048E0
2.576346514E0,6.967096710E1,5.653009415E0,8.609848976E0
2.578359314E0,7.327185059E1,1.220593929E1,8.617031097E0
2.580372114E0,7.575254059E1,1.757882690E1,8.403946877E0
2.582385014E0,7.650910950E1,1.971924400E1,8.269871712E0
2.584397914E0,7.694006348E1,2.278621674E1,7.999327183E0
2.586410847E0,7.591534424E1,2.427780342E1,7.728782177E0
2.588423747E0,7.348522949E1,2.447412872E1,7.503727436E0
2.590436747E0,7.175631714E1,2.396416283E1,7.415142059E0
2.592449680E0,6.731268311E1,2.247257614E1,7.314585686E0
2.595384680E0,6.177459335E1,2.025793839E1,7.261912823E0
2.597368374E0,5.546108246E1,1.754291534E1,7.008127689E0
2.599380374E0,4.878335571E1,1.461211205E1,6.189310551E0
2.601394374E0,4.543147278E1,1.312770748E1,5.633855820E0
2.603406874E0,3.887824249E1,1.025227070E1,4.225766182E0
2.605419540E0,3.273921204E1,7.599495411E0,2.456450939E0
2.607432040E0,2.722057724E1,6.385635376E0,6.009446383E-1
2.609444640E0,2.475215530E1,4.180276394E0,-2.681505978E-1
2.611457140E0,2.052609062E1,2.387019157E0,-1.704671621E0
2.613469854E0,1.738250351E1,1.101332784E0,-2.578555346E0
2.615487229E0,1.623567963E1,6.416460276E-1,-2.753331900E0
2.617504117E0,1.483267784E1,4.070143029E-2,-2.516305923E0
2.619520517E0,1.452352715E1,-1.963245422E-1,-1.414973259E0
2.621536517E0,1.470788002E1,-2.178723514E-1,-5.554547906E-1
2.623552100E0,1.572332096E1,-5.027823523E-2,1.673547029E0
2.625567484E0,1.730828285E1,4.046200812E-1,4.414907932E0
2.627582626E0,1.824202156E1,7.374141216E-1,5.921160221E0
2.629597692E0,2.025075722E1,1.570596337E0,9.002497673E0
2.631612629E0,2.227864456E1,2.545036316E0,1.193300056E1
2.633627393E0,2.423710251E1,3.584120035E0,1.452831554E1
2.635641893E0,2.515677452E1,4.098873138E0,1.566586018E1
2.637656261E0,2.686384010E1,5.097554684E0,1.757164574E1
2.639670511E0,2.833627510E1,5.964255810E0,1.893634033E1
2.641688034E0,2.896834373E1,6.306626320E0,1.941039085E1
2.643705397E0,2.996193695E1,6.826168537E0,1.994908714E1
2.645722527E0,3.055330658E1,7.156568050E0,1.997781754E1
2.647739443E0,3.068498611E1,7.259518623E0,1.982219505E1
2.649756203E0,3.060358429E1,7.379229069E0,1.924279785E1
2.651772818E0,3.009122467E1,7.381623268E0,1.839764404E1
2.653789299E0,2.919818687E1,7.355287075E0,1.743278122E1
2.655805691E0,2.865230942E1,7.252336025E0,1.692281532E1
2.657822001E0,2.735704613E1,7.020098686E0,1.587654972E1
2.659838201E0,2.591334343E1,6.653785706E0,1.491886902E1
2.661854367E0,2.515438080E1,6.450278759E0,1.444212437E1
2.663870567E0,2.360982132E1,5.966650009E0,1.351796246E1
2.665886800E0,2.204401398E1,5.487809658E0,1.266562653E1
2.667903066E0,2.131378174E1,5.272331238E0,1.227297688E1
2.669919332E0,1.992993355E1,4.886565685E0,1.157626438E1
2.671935665E0,1.870170784E1,4.589684486E0,1.099447346E1
2.673951931E0,1.762671089E1,4.417302132E0,1.052521038E1
2.675966897E0,1.715744781E1,4.355052948E0,1.034803867E1
2.677981897E0,1.636975479E1,4.302380562E0,1.004876423E1
2.679996897E0,1.602259636E1,4.292803764E0,9.914688110E0
2.682011897E0,1.543362236E1,4.302380562E0,9.680056572E0
2.684026930E0,1.497632980E1,4.364629745E0,9.502885818E0
2.686041996E0,1.463605404E1,4.393360138E0,9.308955193E0
2.688057062E0,1.449240208E1,4.402936935E0,9.196428299E0
2.690072128E0,1.430565453E1,4.441244125E0,8.992920876E0
2.692087161E0,1.420030975E1,4.491522312E0,8.748712540E0
2.694102194E0,1.414524269E1,4.522646904E0,8.619425774E0
2.696117294E0,1.403989792E1,4.592078686E0,8.305785179E0
2.698132394E0,1.392737103E1,4.632780075E0,7.934683800E0
2.700147494E0,1.387709236E1,4.659116745E0,7.719205379E0
2.702160260E0,1.373104572E1,4.692635536E0,7.281066418E0
2.704172926E0,1.351077938E1,4.673481941E0,6.785466671E0
2.706185592E0,1.337909794E1,4.639962673E0,6.553229332E0
2.708198258E0,1.311334229E1,4.563348293E0,6.091148376E0
2.710210858E0,1.277575970E1,4.438849926E0,5.667374611E0
2.712223424E0,1.236635113E1,4.357447147E0,5.298667431E0
2.714235957E0,1.215087318E1,4.216189384E0,5.143044472E0
2.716248357E0,1.172231102E1,4.079719543E0,4.886565685E0
2.718260657E0,1.127459526E1,3.904942989E0,4.675876141E0
2.720272890E0,1.104954052E1,3.806780815E0,4.587290287E0
2.722294323E0,1.060421848E1,3.605667830E0,4.467580318E0
2.724315789E0,1.021156979E1,3.397372246E0,4.383783340E0
2.726337222E0,9.847650528E0,3.196259260E0,4.345476151E0
2.728358588E0,9.680056572E0,3.114856482E0,4.350264549E0
2.730379988E0,9.373599052E0,2.932897091E0,4.400542736E0
2.732401321E0,9.103054047E0,2.798821688E0,4.505887508E0
2.734422721E0,8.897152901E0,2.700659513E0,4.651933670E0
2.736445387E0,8.782231331E0,2.671929121E0,4.738125324E0
2.738468053E0,8.650549889E0,2.614468336E0,4.922778130E0
2.740490719E0,8.607454300E0,2.590526342E0,5.013757706E0
2.742513385E0,8.605060577E0,2.547430515E0,5.212476254E0
2.744536051E0,8.679280281E0,2.516305923E0,5.404012680E0
2.746558684E0,8.832509041E0,2.511517525E0,5.588366032E0
2.748581317E0,8.947430611E0,2.516305923E0,5.674557209E0
2.750603883E0,9.253889084E0,2.578555346E0,5.870882034E0
2.752626449E0,9.663297653E0,2.717418909E0,6.074388981E0
2.754649015E0,9.883563995E0,2.817975283E0,6.165368557E0
2.757583015E0,1.054436398E1,3.193865061E0,6.361693382E0
2.759707374E0,1.073829365E1,3.315969467E0,6.380846977E0
2.761720374E0,1.108545303E1,3.509899616E0,6.328174591E0
2.763731374E0,1.132726765E1,3.660734415E0,6.186916351E0
2.765742874E0,1.151162148E1,3.730166197E0,5.959467411E0
2.767755207E0,1.157387066E1,3.749319792E0,5.822998047E0
2.769767457E0,1.163133144E1,3.775655985E0,5.511751652E0
2.771779857E0,1.168160915E1,3.756502390E0,5.171774864E0
2.773792357E0,1.169597435E1,3.725377798E0,5.011363506E0
2.775804642E0,1.167921543E1,3.667917013E0,4.711789131E0
2.777816892E0,1.164569664E1,3.615244627E0,4.453215122E0
2.779829225E0,1.161696625E1,3.591302633E0,4.335899353E0
2.781841625E0,1.152838039E1,3.524264812E0,4.113238335E0
2.783853988E0,1.139430523E1,3.483563423E0,3.967192173E0
2.785866321E0,1.130571938E1,3.459621429E0,3.909731388E0
2.787878705E0,1.114530849E1,3.402160645E0,3.828328609E0
2.789891062E0,1.097771454E1,3.325546265E0,3.804386616E0
